program_id,sample_id,total_time_ns,iterations_count,std_dev_time_ns
PUSH25_20,8,389,2469450,29.61
PUSH25_20,9,388,2484600,27.14
PUSH25_20,10,380,2509850,29.92
PUSH25_0,1,328,2898700,25.68
PUSH25_0,2,336,3050200,20.31
PUSH25_0,3,336,2954250,30.32
PUSH25_0,4,331,2954250,26.27
PUSH25_0,5,334,2964350,19.45
PUSH25_0,6,329,2974450,28.15
PUSH25_0,7,328,3115850,25.48
PUSH25_0,8,323,2999700,27.11
PUSH25_0,9,331,3009800,32.31
PUSH25_0,10,323,3080500,23.41
PUSH25_50,1,440,2181600,32.82
PUSH25_50,2,442,2191700,36.33
PUSH25_50,3,455,2151300,33.86
PUSH25_50,4,459,2110900,32.27
PUSH25_50,5,447,2166450,36.89
PUSH25_50,6,457,2055350,39.09
PUSH25_50,7,449,2211900,34.28
PUSH25_50,8,443,2065450,35.55
PUSH25_50,9,442,2095750,36.48
PUSH25_50,10,445,2176550,38.48
PUSH25_30,1,419,2323000,29.02
PUSH25_30,2,437,2328050,23.82
PUSH25_30,3,412,2373500,30.32
PUSH25_30,4,425,2257350,23.17
PUSH25_30,5,411,2227050,30.34
PUSH25_30,6,423,2247250,24.04
PUSH25_30,7,414,2262400,27.61
PUSH25_30,8,424,2378550,32.87
PUSH25_30,9,417,2272500,29.3
PUSH25_30,10,423,2383600,28.05
PUSH26_40,1,453,2201800,26.94
PUSH26_40,2,460,2065450,28.61
PUSH26_40,3,464,2080600,26.03
PUSH26_40,4,461,2121000,27.05
PUSH26_40,5,455,2171500,25.41
PUSH26_40,6,456,2095750,19.65
PUSH26_40,7,463,2176550,27.03
PUSH26_40,8,464,2080600,27.09
PUSH26_40,9,451,2191700,22.65
PUSH26_40,10,465,2090700,22.54
PUSH26_45,1,471,2030100,30.53
PUSH26_45,2,470,2090700,27.9
PUSH26_45,3,469,2080600,33.14
PUSH26_45,4,467,2085650,26.84
PUSH26_45,5,468,2070500,34.92
PUSH26_45,6,481,2045250,29.15
PUSH26_45,7,467,2141200,28.89
PUSH26_45,8,475,2146250,27.73
PUSH26_45,9,471,2110900,23.17
PUSH26_45,10,473,2055350,32.59
PUSH26_5,1,372,2671450,13.68
PUSH26_5,2,361,2747200,13.9
PUSH26_5,3,359,2787600,13.16
PUSH26_5,4,357,2706800,13.18
PUSH26_5,5,363,2807800,14.48
PUSH26_5,6,360,2787600,9.74
PUSH26_5,7,373,2747200,13.78
PUSH26_5,8,365,2737100,13.68
PUSH26_5,9,366,2721950,12.93
PUSH26_5,10,361,2737100,14.85
PUSH26_10,1,388,2565400,14.18
PUSH26_10,2,373,2620950,16.08
PUSH26_10,3,369,2666400,19.04
PUSH26_10,4,397,2484600,16.68
PUSH26_10,5,375,2560350,21.55
PUSH26_10,6,378,2560350,16.9
PUSH26_10,7,376,2585600,13.2
PUSH26_10,8,371,2565400,15.81
PUSH26_10,9,381,2615900,18.49
PUSH26_10,10,385,2590650,9.28
PUSH26_25,1,418,2368450,18.41
PUSH26_25,2,420,2368450,15.21
PUSH26_25,3,413,2353300,23.31
PUSH26_25,4,413,2312900,23.69
PUSH26_25,5,421,2292700,20.24
PUSH26_25,6,417,2373500,14.81
PUSH26_25,7,452,2166450,29.92
PUSH26_25,8,431,2277550,17.0
PUSH26_25,9,415,2297750,23.11
PUSH26_25,10,419,2348250,19.76
PUSH26_15,1,394,2550250,13.71
PUSH26_15,2,392,2530050,17.64
PUSH26_15,3,398,2479550,16.62
PUSH26_15,4,393,2464400,16.68
PUSH26_15,5,393,2514900,20.48
PUSH26_15,6,395,2585600,10.23
PUSH26_15,7,392,2444200,17.07
PUSH26_15,8,387,2550250,18.67
PUSH26_15,9,390,2479550,21.23
PUSH26_15,10,400,2550250,22.04
PUSH26_35,1,451,2181600,26.46
PUSH26_35,2,447,2201800,24.82
PUSH26_35,3,441,2297750,27.83
PUSH26_35,4,445,2206850,24.48
PUSH26_35,5,452,2277550,27.95
PUSH26_35,6,459,2227050,34.07
PUSH26_35,7,453,2222000,29.34
PUSH26_35,8,448,2161400,25.33
PUSH26_35,9,449,2211900,31.88
PUSH26_35,10,450,2216950,26.99
PUSH26_20,1,401,2383600,21.89
PUSH26_20,2,410,2383600,19.05
PUSH26_20,3,408,2413900,21.08
PUSH26_20,4,410,2368450,13.26
PUSH26_20,5,405,2383600,25.93
PUSH26_20,6,410,2424000,16.8
PUSH26_20,7,415,2393700,15.8
PUSH26_20,8,407,2424000,17.1
PUSH26_20,9,407,2408850,13.99
PUSH26_20,10,414,2418950,13.23
PUSH26_0,1,326,3075450,25.45
PUSH26_0,2,325,2999700,22.79
PUSH26_0,3,325,2999700,27.41
PUSH26_0,4,327,2974450,24.83
PUSH26_0,5,322,2979500,27.22
PUSH26_0,6,332,2974450,19.73
PUSH26_0,7,326,2888600,25.34
PUSH26_0,8,326,2934050,21.91
PUSH26_0,9,320,2964350,28.25
PUSH26_0,10,329,2888600,28.27
PUSH26_50,1,485,2085650,33.41
PUSH26_50,2,478,2070500,39.86
PUSH26_50,3,475,2065450,39.81
PUSH26_50,4,485,2115950,33.47
PUSH26_50,5,482,2014950,29.36
PUSH26_50,6,470,2014950,30.59
PUSH26_50,7,470,2126050,30.25
PUSH26_50,8,483,2085650,30.19
PUSH26_50,9,481,2014950,31.79
PUSH26_50,10,487,2121000,29.14
PUSH26_30,1,450,2237150,27.83
PUSH26_30,2,424,2287650,20.63
PUSH26_30,3,436,2201800,18.81
PUSH26_30,4,431,2272500,22.95
PUSH26_30,5,431,2297750,19.77
PUSH26_30,6,434,2257350,18.59
PUSH26_30,7,434,2262400,17.6
PUSH26_30,8,439,2297750,18.07
PUSH26_30,9,437,2242200,19.9
PUSH26_30,10,430,2272500,21.69
PUSH27_40,1,448,2166450,25.62
PUSH27_40,2,447,2186650,25.37
PUSH27_40,3,445,2211900,19.26
PUSH27_40,4,450,2131100,23.21
PUSH27_40,5,450,2227050,21.97
PUSH27_40,6,444,2232100,30.96
PUSH27_40,7,455,2110900,23.04
PUSH27_40,8,453,2191700,19.79
PUSH27_40,9,439,2181600,24.45
PUSH27_40,10,447,2196750,25.47
PUSH27_45,1,484,2020000,26.72
PUSH27_45,2,453,2100800,23.9
PUSH27_45,3,450,2126050,30.02
PUSH27_45,4,483,1984650,28.06
PUSH27_45,5,448,2141200,30.93
PUSH27_45,6,458,2060400,27.76
PUSH27_45,7,458,2065450,28.48
PUSH27_45,8,478,1999800,20.39
PUSH27_45,9,458,2085650,33.74
PUSH27_45,10,472,2075550,27.15
PUSH27_5,1,371,2676500,17.8
PUSH27_5,2,367,2772450,23.42
PUSH27_5,3,365,2681550,18.51
PUSH27_5,4,360,2762350,14.34
PUSH27_5,5,360,2716900,21.44
PUSH27_5,6,366,2782550,26.15
PUSH27_5,7,359,2757300,15.32
PUSH27_5,8,374,2681550,22.64
PUSH27_5,9,367,2782550,25.61
PUSH27_5,10,357,2772450,15.68
PUSH27_10,1,384,2575500,21.25
PUSH27_10,2,376,2661350,24.39
PUSH27_10,3,384,2626000,16.61
PUSH27_10,4,381,2590650,18.69
PUSH27_10,5,382,2560350,14.7
PUSH27_10,6,378,2590650,18.4
PUSH27_10,7,373,2681550,13.4
PUSH27_10,8,372,2605800,20.27
PUSH27_10,9,369,2676500,14.64
PUSH27_10,10,372,2605800,20.75
PUSH27_25,1,420,2439150,18.34
PUSH27_25,2,408,2378550,17.56
PUSH27_25,3,414,2378550,12.75
PUSH27_25,4,417,2408850,17.94
PUSH27_25,5,423,2403800,8.28
PUSH27_25,6,418,2353300,21.51
PUSH27_25,7,416,2383600,16.93
PUSH27_25,8,410,2328050,14.91
PUSH27_25,9,418,2368450,14.92
PUSH27_25,10,413,2408850,18.35
PUSH27_15,1,383,2474500,23.86
PUSH27_15,2,393,2605800,24.0
PUSH27_15,3,385,2519950,21.22
PUSH27_15,4,399,2519950,13.49
PUSH27_15,5,391,2605800,11.53
PUSH27_15,6,386,2535100,14.72
PUSH27_15,7,385,2519950,24.18
PUSH27_15,8,390,2525000,20.88
PUSH27_15,9,401,2504800,13.25
PUSH27_15,10,383,2479550,22.89
PUSH27_35,1,431,2227050,29.7
PUSH27_35,2,448,2176550,24.9
PUSH27_35,3,431,2227050,25.05
PUSH27_35,4,435,2277550,27.77
PUSH27_35,5,432,2287650,26.98
PUSH27_35,6,436,2237150,25.3
PUSH27_35,7,442,2232100,25.55
PUSH27_35,8,430,2277550,25.14
PUSH27_35,9,435,2302800,25.41
PUSH27_35,10,439,2257350,20.37
PUSH27_20,1,406,2363400,15.6
PUSH27_20,2,408,2388650,22.86
PUSH27_20,3,402,2484600,11.14
PUSH27_20,4,408,2418950,13.57
PUSH27_20,5,404,2484600,15.14
PUSH27_20,6,404,2403800,21.74
PUSH27_20,7,406,2449250,13.35
PUSH27_20,8,416,2459350,11.34
PUSH27_20,9,405,2484600,23.24
PUSH27_20,10,396,2434100,16.76
PUSH27_0,1,324,2984550,23.52
PUSH27_0,2,323,2984550,20.18
PUSH27_0,3,325,3090600,22.74
PUSH27_0,4,331,2858300,24.62
PUSH27_0,5,344,2797700,20.99
PUSH27_0,6,321,2969400,25.42
PUSH27_0,7,317,3014850,25.74
PUSH27_0,8,332,2939100,19.78
PUSH27_0,9,322,2974450,25.42
PUSH27_0,10,339,3004750,26.64
PUSH27_50,1,451,2126050,34.66
PUSH27_50,2,456,2100800,34.8
PUSH27_50,3,460,2105850,29.93
PUSH27_50,4,459,2196750,31.26
PUSH27_50,5,463,2020000,32.18
PUSH27_50,6,452,2176550,35.2
PUSH27_50,7,466,2126050,29.71
PUSH27_50,8,454,2025050,30.5
PUSH27_50,9,454,2060400,32.1
PUSH27_50,10,456,2035150,31.74
PUSH27_30,1,423,2373500,16.48
PUSH27_30,2,423,2323000,18.2
PUSH27_30,3,453,2242200,17.21
PUSH27_30,4,426,2307850,27.56
PUSH27_30,5,436,2237150,15.51
PUSH27_30,6,425,2383600,22.71
PUSH27_30,7,423,2338150,21.79
PUSH27_30,8,419,2307850,20.0
PUSH27_30,9,422,2333100,26.72
PUSH27_30,10,429,2312900,27.26
PUSH28_40,1,436,2227050,34.86
PUSH28_40,2,429,2227050,36.11
PUSH28_40,3,434,2156350,34.9
PUSH28_40,4,429,2196750,37.57
PUSH28_40,5,458,2065450,41.12
PUSH28_40,6,440,2171500,35.3
PUSH28_40,7,443,2252300,38.98
PUSH28_40,8,461,2126050,48.62
PUSH28_40,9,451,2131100,38.35
PUSH28_40,10,432,2186650,36.0
PUSH28_45,1,447,2267450,32.45
PUSH28_45,2,450,2176550,38.7
PUSH28_45,3,466,2009900,39.64
PUSH28_45,4,470,2126050,33.91
PUSH28_45,5,472,2050300,37.0
PUSH28_45,6,444,2181600,39.47
PUSH28_45,7,451,2080600,38.64
PUSH28_45,8,474,2075550,37.41
PUSH28_45,9,456,2050300,36.05
PUSH28_45,10,438,2085650,40.01
PUSH28_5,1,353,2797700,17.57
PUSH28_5,2,350,2716900,20.43
PUSH28_5,3,350,2752250,22.91
PUSH28_5,4,354,2812850,17.31
PUSH28_5,5,359,2752250,18.49
PUSH28_5,6,349,2939100,23.72
PUSH28_5,7,353,2828000,22.6
PUSH28_5,8,355,2812850,27.57
PUSH28_5,9,350,2868400,24.8
PUSH28_5,10,353,2853250,31.01
PUSH28_10,1,376,2656300,20.65
PUSH28_10,2,366,2737100,31.28
PUSH28_10,3,369,2676500,24.61
PUSH28_10,4,372,2711850,25.66
PUSH28_10,5,376,2575500,22.74
PUSH28_10,6,363,2711850,25.47
PUSH28_10,7,368,2711850,23.6
PUSH28_10,8,379,2696700,25.09
PUSH28_10,9,369,2540150,24.15
PUSH28_10,10,379,2514900,22.25
PUSH28_25,1,409,2388650,23.43
PUSH28_25,2,415,2444200,27.31
PUSH28_25,3,404,2403800,27.31
PUSH28_25,4,403,2459350,35.37
PUSH28_25,5,394,2368450,33.4
PUSH28_25,6,409,2302800,32.36
PUSH28_25,7,400,2388650,33.32
PUSH28_25,8,419,2333100,19.8
PUSH28_25,9,400,2378550,30.65
PUSH28_25,10,402,2323000,24.89
PUSH28_15,1,368,2580550,26.89
PUSH28_15,2,397,2424000,24.11
PUSH28_15,3,388,2504800,28.0
PUSH28_15,4,378,2550250,23.44
PUSH28_15,5,375,2585600,24.05
PUSH28_15,6,387,2560350,22.37
PUSH28_15,7,378,2550250,20.75
PUSH28_15,8,382,2610850,22.64
PUSH28_15,9,383,2555300,22.39
PUSH28_15,10,387,2535100,22.18
PUSH28_35,1,429,2222000,38.03
PUSH28_35,2,425,2312900,34.42
PUSH28_35,3,421,2267450,38.71
PUSH28_35,4,436,2176550,30.76
PUSH28_35,5,425,2247250,35.76
PUSH28_35,6,428,2323000,33.07
PUSH28_35,7,428,2257350,36.31
PUSH28_35,8,420,2227050,34.15
PUSH28_35,9,424,2237150,35.92
PUSH28_35,10,436,2176550,32.93
PUSH28_20,1,385,2353300,30.96
PUSH28_20,2,389,2434100,28.05
PUSH28_20,3,399,2373500,22.02
PUSH28_20,4,395,2413900,24.51
PUSH28_20,5,391,2449250,26.99
PUSH28_20,6,399,2383600,27.08
PUSH28_20,7,389,2434100,25.84
PUSH28_20,8,391,2499750,29.78
PUSH28_20,9,404,2378550,21.37
PUSH28_20,10,388,2494700,30.74
PUSH28_0,1,325,3045150,26.99
PUSH28_0,2,326,2878500,23.79
PUSH28_0,3,325,2979500,26.13
PUSH28_0,4,323,2908800,21.45
PUSH28_0,5,322,2989600,24.35
PUSH28_0,6,344,2929000,25.0
PUSH28_0,7,325,3085550,22.19
PUSH28_0,8,333,2999700,17.36
PUSH28_0,9,327,2964350,24.54
PUSH28_0,10,331,2939100,24.3
PUSH28_50,1,461,2131100,37.06
PUSH28_50,2,456,2156350,32.81
PUSH28_50,3,460,2141200,37.31
PUSH28_50,4,450,2100800,38.06
PUSH28_50,5,465,2171500,35.41
PUSH28_50,6,452,2110900,34.19
PUSH28_50,7,496,2095750,33.55
PUSH28_50,8,455,2151300,38.44
PUSH28_50,9,462,2085650,37.89
PUSH28_50,10,463,2060400,37.02
PUSH28_30,1,434,2206850,27.86
PUSH28_30,2,418,2338150,33.71
PUSH28_30,3,420,2262400,32.18
PUSH28_30,4,420,2383600,29.73
PUSH28_30,5,414,2434100,31.59
PUSH28_30,6,425,2211900,34.49
PUSH28_30,7,419,2343200,30.9
PUSH28_30,8,414,2312900,30.46
PUSH28_30,9,412,2287650,31.21
PUSH28_30,10,413,2222000,30.43
PUSH29_40,1,452,2151300,30.91
PUSH29_40,2,437,2222000,33.13
PUSH29_40,3,442,2126050,32.86
PUSH29_40,4,439,2110900,33.6
PUSH29_40,5,445,2146250,27.09
PUSH29_40,6,440,2247250,28.34
PUSH29_40,7,442,2287650,30.04
PUSH29_40,8,437,2252300,27.64
PUSH29_40,9,436,2227050,34.66
PUSH29_40,10,433,2191700,28.19
PUSH29_45,1,442,2161400,29.94
PUSH29_45,2,444,2136150,34.05
PUSH29_45,3,450,2237150,34.92
PUSH29_45,4,440,2242200,35.98
PUSH29_45,5,456,2171500,33.02
PUSH29_45,6,446,2242200,33.81
PUSH29_45,7,438,2146250,32.55
PUSH29_45,8,449,2156350,30.95
PUSH29_45,9,444,2237150,31.84
PUSH29_45,10,441,2166450,35.56
PUSH29_5,1,362,2782550,20.36
PUSH29_5,2,360,2797700,18.62
PUSH29_5,3,378,2530050,14.19
PUSH29_5,4,357,2807800,15.8
PUSH29_5,5,362,2878500,25.93
PUSH29_5,6,355,2807800,13.55
PUSH29_5,7,356,2797700,14.81
PUSH29_5,8,357,2742150,17.1
PUSH29_5,9,357,2752250,13.71
PUSH29_5,10,354,2828000,13.1
PUSH29_10,1,383,2565400,18.63
PUSH29_10,2,377,2631050,20.6
PUSH29_10,3,378,2661350,12.59
PUSH29_10,4,379,2605800,23.22
PUSH29_10,5,375,2560350,18.2
PUSH29_10,6,390,2590650,20.2
PUSH29_10,7,379,2641150,22.12
PUSH29_10,8,380,2570450,14.6
PUSH29_10,9,388,2610850,26.35
PUSH29_10,10,373,2696700,11.49
PUSH29_25,1,410,2373500,22.34
PUSH29_25,2,410,2429050,32.67
PUSH29_25,3,413,2358350,18.74
PUSH29_25,4,410,2323000,25.67
PUSH29_25,5,409,2403800,21.91
PUSH29_25,6,423,2333100,21.61
PUSH29_25,7,426,2287650,27.94
PUSH29_25,8,415,2398750,25.46
PUSH29_25,9,425,2292700,34.62
PUSH29_25,10,407,2343200,28.63
PUSH29_15,1,383,2580550,21.31
PUSH29_15,2,387,2565400,24.6
PUSH29_15,3,386,2535100,15.58
PUSH29_15,4,391,2540150,18.25
PUSH29_15,5,392,2514900,24.44
PUSH29_15,6,383,2545200,21.85
PUSH29_15,7,389,2555300,19.35
PUSH29_15,8,380,2590650,21.95
PUSH29_15,9,385,2620950,16.3
PUSH29_15,10,382,2620950,21.82
PUSH29_35,1,433,2247250,26.22
PUSH29_35,2,469,2075550,23.29
PUSH29_35,3,427,2282600,30.98
PUSH29_35,4,435,2287650,25.9
PUSH29_35,5,437,2282600,25.72
PUSH29_35,6,463,2171500,23.02
PUSH29_35,7,435,2282600,21.77
PUSH29_35,8,433,2282600,25.27
PUSH29_35,9,438,2227050,27.49
PUSH29_35,10,444,2237150,28.96
PUSH29_20,1,403,2444200,22.96
PUSH29_20,2,397,2439150,30.77
PUSH29_20,3,401,2484600,25.49
PUSH29_20,4,402,2444200,21.05
PUSH29_20,5,404,2449250,27.96
PUSH29_20,6,437,2328050,27.32
PUSH29_20,7,397,2484600,24.64
PUSH29_20,8,399,2489650,21.57
PUSH29_20,9,400,2439150,34.12
PUSH29_20,10,404,2499750,20.58
PUSH29_0,1,317,2999700,24.31
PUSH29_0,2,325,3035050,26.88
PUSH29_0,3,328,3060300,26.86
PUSH29_0,4,322,3009800,25.95
PUSH29_0,5,330,2984550,24.48
PUSH29_0,6,325,3035050,25.27
PUSH29_0,7,336,2918900,19.42
PUSH29_0,8,326,3024950,21.65
PUSH29_0,9,340,2883550,24.67
PUSH29_0,10,326,2989600,28.99
PUSH29_50,1,446,2186650,32.69
PUSH29_50,2,455,2201800,32.28
PUSH29_50,3,451,2232100,33.42
PUSH29_50,4,459,2060400,35.45
PUSH29_50,5,468,2156350,27.48
PUSH29_50,6,456,2222000,32.97
PUSH29_50,7,451,2206850,35.13
PUSH29_50,8,457,2141200,34.48
PUSH29_50,9,450,2146250,31.74
PUSH29_50,10,454,2166450,34.94
PUSH29_30,1,422,2363400,23.96
PUSH29_30,2,416,2348250,28.66
PUSH29_30,3,424,2257350,26.39
PUSH29_30,4,422,2363400,26.16
PUSH29_30,5,414,2338150,32.44
PUSH29_30,6,426,2398750,26.68
PUSH29_30,7,428,2312900,31.04
PUSH29_30,8,426,2292700,24.82
PUSH29_30,9,424,2439150,25.7
PUSH29_30,10,427,2323000,22.16
PUSH30_40,1,436,2227050,25.15
PUSH30_40,2,470,2257350,37.48
PUSH30_40,3,445,2237150,27.49
PUSH30_40,4,442,2237150,29.65
PUSH30_40,5,451,2161400,33.16
PUSH30_40,6,439,2146250,25.08
PUSH30_40,7,452,2151300,25.5
PUSH30_40,8,444,2247250,25.92
PUSH30_40,9,438,2307850,23.2
PUSH30_40,10,440,2171500,25.22
PUSH30_45,1,450,2232100,30.29
PUSH30_45,2,448,2186650,32.14
PUSH30_45,3,452,2131100,27.71
PUSH30_45,4,461,2105850,25.6
PUSH30_45,5,454,2242200,32.22
PUSH30_45,6,447,2146250,31.5
PUSH30_45,7,445,2257350,29.74
PUSH30_45,8,451,2216950,30.21
PUSH30_45,9,458,2191700,28.54
PUSH30_45,10,452,2222000,29.72
PUSH30_5,1,359,2838100,18.71
PUSH30_5,2,351,2873450,16.81
PUSH30_5,3,352,2767400,16.39
PUSH30_5,4,364,2772450,13.76
PUSH30_5,5,349,2838100,12.67
PUSH30_5,6,355,2848200,20.85
PUSH30_5,7,366,2782550,10.38
PUSH30_5,8,355,2822950,21.01
PUSH30_5,9,360,2747200,14.6
PUSH30_5,10,358,2828000,20.49
PUSH30_10,1,375,2686600,26.54
PUSH30_10,2,380,2701750,23.45
PUSH30_10,3,372,2676500,19.68
PUSH30_10,4,383,2585600,18.03
PUSH30_10,5,371,2737100,21.08
PUSH30_10,6,382,2651250,15.08
PUSH30_10,7,378,2615900,18.69
PUSH30_10,8,381,2686600,18.82
PUSH30_10,9,377,2600750,14.72
PUSH30_10,10,369,2666400,22.97
PUSH30_25,1,411,2489650,22.86
PUSH30_25,2,414,2348250,21.17
PUSH30_25,3,417,2429050,23.61
PUSH30_25,4,404,2403800,24.0
PUSH30_25,5,401,2398750,21.59
PUSH30_25,6,406,2408850,17.72
PUSH30_25,7,427,2343200,14.64
PUSH30_25,8,403,2302800,24.52
PUSH30_25,9,419,2302800,22.15
PUSH30_25,10,413,2393700,23.94
PUSH30_15,1,386,2484600,22.33
PUSH30_15,2,386,2636100,16.1
PUSH30_15,3,390,2494700,21.89
PUSH30_15,4,385,2560350,21.97
PUSH30_15,5,382,2641150,27.12
PUSH30_15,6,381,2525000,22.63
PUSH30_15,7,392,2519950,28.54
PUSH30_15,8,389,2494700,25.96
PUSH30_15,9,389,2590650,25.77
PUSH30_15,10,388,2575500,18.37
PUSH30_35,1,433,2257350,24.06
PUSH30_35,2,436,2247250,25.87
PUSH30_35,3,434,2257350,29.17
PUSH30_35,4,430,2333100,20.83
PUSH30_35,5,446,2312900,28.28
PUSH30_35,6,429,2272500,28.22
PUSH30_35,7,434,2237150,29.44
PUSH30_35,8,430,2358350,27.68
PUSH30_35,9,433,2216950,26.96
PUSH30_35,10,438,2282600,21.35
PUSH30_20,1,394,2454300,19.87
PUSH30_20,2,397,2474500,16.58
PUSH30_20,3,394,2459350,21.01
PUSH30_20,4,408,2489650,26.39
PUSH30_20,5,406,2378550,17.56
PUSH30_20,6,400,2403800,27.68
PUSH30_20,7,399,2479550,21.07
PUSH30_20,8,394,2474500,20.77
PUSH30_20,9,396,2479550,20.06
PUSH30_20,10,393,2474500,21.41
PUSH30_0,1,329,2923950,26.18
PUSH30_0,2,322,3060300,23.98
PUSH30_0,3,325,2994650,23.77
PUSH30_0,4,325,3045150,23.98
PUSH30_0,5,322,2949200,22.59
PUSH30_0,6,333,2868400,18.75
PUSH30_0,7,335,3080500,27.29
PUSH30_0,8,322,2969400,26.38
PUSH30_0,9,330,2999700,25.85
PUSH30_0,10,323,3141100,25.63
PUSH30_50,1,454,2181600,30.62
PUSH30_50,2,462,2136150,33.11
PUSH30_50,3,472,2014950,28.39
PUSH30_50,4,455,2060400,32.23
PUSH30_50,5,451,2141200,32.23
PUSH30_50,6,453,2070500,34.92
PUSH30_50,7,467,2191700,30.41
PUSH30_50,8,461,2121000,31.09
PUSH30_50,9,459,2115950,29.24
PUSH30_50,10,456,2206850,31.95
PUSH30_30,1,415,2297750,25.5
PUSH30_30,2,416,2307850,23.85
PUSH30_30,3,428,2338150,21.3
PUSH30_30,4,415,2292700,31.75
PUSH30_30,5,416,2323000,22.94
PUSH30_30,6,418,2323000,28.11
PUSH30_30,7,421,2424000,22.4
PUSH30_30,8,417,2424000,20.37
PUSH30_30,9,435,2328050,22.71
PUSH30_30,10,427,2333100,19.66
PUSH31_40,1,472,2126050,22.41
PUSH31_40,2,444,2242200,27.71
PUSH31_40,3,468,2151300,20.28
PUSH31_40,4,443,2282600,27.57
PUSH31_40,5,441,2206850,27.46
PUSH31_40,6,429,2247250,30.99
PUSH31_40,7,450,2252300,22.49
PUSH31_40,8,468,2095750,18.87
PUSH31_40,9,444,2191700,30.88
PUSH31_40,10,438,2257350,25.87
PUSH31_45,1,451,2232100,30.49
PUSH31_45,2,462,2176550,26.98
PUSH31_45,3,448,2181600,32.12
PUSH31_45,4,458,2095750,28.51
PUSH31_45,5,451,2085650,31.74
PUSH31_45,6,455,2136150,26.06
PUSH31_45,7,459,2176550,22.28
PUSH31_45,8,452,2216950,31.61
PUSH31_45,9,456,2267450,30.58
PUSH31_45,10,443,2312900,28.36
PUSH31_5,1,347,2858300,15.92
PUSH31_5,2,346,2913850,19.31
PUSH31_5,3,361,2757300,14.27
PUSH31_5,4,351,2792650,21.24
PUSH31_5,5,356,2792650,13.29
PUSH31_5,6,352,2858300,16.95
PUSH31_5,7,360,2777500,23.26
PUSH31_5,8,353,2858300,14.57
PUSH31_5,9,349,2828000,18.01
PUSH31_5,10,352,2732050,16.56
PUSH31_10,1,375,2615900,19.38
PUSH31_10,2,377,2600750,24.28
PUSH31_10,3,380,2676500,29.79
PUSH31_10,4,378,2600750,22.44
PUSH31_10,5,380,2580550,22.03
PUSH31_10,6,376,2651250,19.39
PUSH31_10,7,372,2641150,24.35
PUSH31_10,8,380,2580550,11.75
PUSH31_10,9,382,2716900,27.88
PUSH31_10,10,388,2671450,14.31
PUSH31_25,1,413,2363400,23.78
PUSH31_25,2,410,2383600,24.25
PUSH31_25,3,405,2348250,21.64
PUSH31_25,4,430,2343200,23.4
PUSH31_25,5,411,2429050,22.85
PUSH31_25,6,414,2459350,26.56
PUSH31_25,7,406,2358350,21.23
PUSH31_25,8,414,2373500,21.7
PUSH31_25,9,418,2348250,26.15
PUSH31_25,10,411,2353300,21.1
PUSH31_15,1,384,2570450,15.97
PUSH31_15,2,387,2509850,14.24
PUSH31_15,3,390,2595700,16.91
PUSH31_15,4,383,2575500,17.98
PUSH31_15,5,392,2474500,19.19
PUSH31_15,6,385,2590650,20.75
PUSH31_15,7,389,2514900,23.94
PUSH31_15,8,388,2509850,22.94
PUSH31_15,9,391,2519950,20.42
PUSH31_15,10,393,2514900,18.6
PUSH31_35,1,423,2216950,31.31
PUSH31_35,2,433,2383600,31.19
PUSH31_35,3,444,2317950,29.23
PUSH31_35,4,439,2242200,28.47
PUSH31_35,5,432,2237150,22.17
PUSH31_35,6,430,2282600,32.75
PUSH31_35,7,429,2333100,26.36
PUSH31_35,8,427,2257350,31.73
PUSH31_35,9,427,2317950,26.45
PUSH31_35,10,427,2247250,27.05
PUSH31_20,1,399,2439150,23.79
PUSH31_20,2,391,2474500,22.18
PUSH31_20,3,410,2413900,19.25
PUSH31_20,4,394,2504800,22.55
PUSH31_20,5,408,2403800,20.35
PUSH31_20,6,409,2358350,17.21
PUSH31_20,7,408,2479550,20.37
PUSH31_20,8,400,2570450,28.87
PUSH31_20,9,406,2429050,23.13
PUSH31_20,10,394,2413900,24.17
PUSH31_0,1,335,2979500,19.77
PUSH31_0,2,323,3090600,26.98
PUSH31_0,3,326,3110800,25.08
PUSH31_0,4,325,3141100,27.12
PUSH31_0,5,323,2999700,27.29
PUSH31_0,6,331,2954250,21.44
PUSH31_0,7,322,2934050,24.21
PUSH31_0,8,328,2989600,21.18
PUSH31_0,9,339,2812850,22.02
PUSH31_0,10,325,2979500,24.32
PUSH31_50,1,460,2206850,25.45
PUSH31_50,2,453,2136150,32.45
PUSH31_50,3,449,2196750,33.31
PUSH31_50,4,457,2075550,36.93
PUSH31_50,5,455,2131100,29.71
PUSH31_50,6,462,2105850,31.83
PUSH31_50,7,451,2141200,34.11
PUSH31_50,8,455,2186650,34.24
PUSH31_50,9,452,2252300,34.65
PUSH31_50,10,457,2267450,28.59
PUSH31_30,1,421,2302800,24.78
PUSH31_30,2,418,2333100,27.92
PUSH31_30,3,421,2333100,21.83
PUSH31_30,4,423,2297750,26.61
PUSH31_30,5,412,2338150,27.53
PUSH31_30,6,421,2333100,26.34
PUSH31_30,7,421,2328050,27.8
PUSH31_30,8,416,2444200,26.24
PUSH31_30,9,415,2343200,23.77
PUSH31_30,10,420,2323000,23.44
PUSH32_40,1,452,2186650,32.78
PUSH32_40,2,445,2232100,27.4
PUSH32_40,3,458,2191700,27.1
PUSH32_40,4,464,2090700,27.69
PUSH32_40,5,445,2287650,33.37
